OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEO_ID_GRP,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Shape_Leng,BLKGRP_LBL2,Shape_Length,Shape_Area
488,53,033,011101,4,530330111014,Block Group 4,G5030,S,387020,0,+47.5436771,-122.2796084,9053.48085736,Blkgrp 0111014,9053.48085735226,4165763.27965401
489,53,033,011102,1,530330111021,Block Group 1,G5030,S,648227,1143440,+47.5424632,-122.2604403,22845.3071835,Blkgrp 0111021,22845.307183456,19284994.3123279
490,53,033,011102,2,530330111022,Block Group 2,G5030,S,285427,0,+47.5436670,-122.2704383,7482.1256309,Blkgrp 0111022,7482.12563092266,3072261.4485492
491,53,033,011102,3,530330111023,Block Group 3,G5030,S,118274,0,+47.5342318,-122.2713344,5191.31740959,Blkgrp 0111023,5191.31740957748,1273065.28193466
492,53,033,011102,4,530330111024,Block Group 4,G5030,S,251298,0,+47.5364288,-122.2686791,8976.86101076,Blkgrp 0111024,8976.86101073816,2704903.86668135
493,53,033,011200,1,530330112001,Block Group 1,G5030,S,1069250,0,+47.5255167,-122.3279773,19303.0372897,Blkgrp 0112001,19303.0372897605,11509116.1296853
494,53,033,011200,2,530330112002,Block Group 2,G5030,S,935152,139646,+47.5330505,-122.3268160,17742.2090647,Blkgrp 0112002,17742.2090647356,11568848.8719392
495,53,033,011200,3,530330112003,Block Group 3,G5030,S,479377,0,+47.5243021,-122.3163793,10990.2469176,Blkgrp 0112003,10990.2469176094,5159893.90656611
496,53,033,011300,1,530330113001,Block Group 1,G5030,S,2073031,42220,+47.5347516,-122.3424299,23061.9396337,Blkgrp 0113001,23061.9396336336,22768019.2852344
497,53,033,011300,2,530330113002,Block Group 2,G5030,S,383009,0,+47.5189491,-122.3485893,10290.3403073,Blkgrp 0113002,10290.3403073463,4122618.82540693
498,53,033,011300,3,530330113003,Block Group 3,G5030,S,277036,0,+47.5227697,-122.3505788,7450.29856109,Blkgrp 0113003,7450.29856108498,2981964.53692471
499,53,033,011300,4,530330113004,Block Group 4,G5030,S,395295,0,+47.5276599,-122.3512052,11528.9528058,Blkgrp 0113004,11528.9528058305,4254858.33832847
500,53,033,011300,5,530330113005,Block Group 5,G5030,S,290937,0,+47.5311992,-122.3498358,7214.73186768,Blkgrp 0113005,7214.73186766862,3131572.90024438
501,53,033,011401,1,530330114011,Block Group 1,G5030,S,366696,0,+47.5309870,-122.3644917,7946.86996971,Blkgrp 0114011,7946.86996973237,3947019.43927649
502,53,033,011401,2,530330114012,Block Group 2,G5030,S,365867,0,+47.5264803,-122.3651930,8625.03017024,Blkgrp 0114012,8625.0301702296,3938097.91711988
503,53,033,011401,3,530330114013,Block Group 3,G5030,S,500592,0,+47.5311252,-122.3579099,12135.4523144,Blkgrp 0114013,12135.4523143513,5388251.78687067
504,53,033,011402,1,530330114021,Block Group 1,G5030,S,433247,0,+47.5229876,-122.3640494,10700.8107651,Blkgrp 0114021,10700.8107650778,4663363.29046984
505,53,033,011402,2,530330114022,Block Group 2,G5030,S,320936,0,+47.5194713,-122.3586051,9013.18179018,Blkgrp 0114022,9013.18179016826,3454469.06068409
506,53,033,011402,3,530330114023,Block Group 3,G5030,S,432008,0,+47.5192232,-122.3696754,9711.27330739,Blkgrp 0114023,9711.27330738794,4650034.5013093
507,53,033,011500,1,530330115001,Block Group 1,G5030,S,553993,0,+47.5324342,-122.3724945,12611.0294042,Blkgrp 0115001,12611.0294041628,5963034.42703151
508,53,033,011500,2,530330115002,Block Group 2,G5030,S,532144,0,+47.5250339,-122.3763326,11934.5257379,Blkgrp 0115002,11934.5257378584,5727877.25607633
509,53,033,011500,3,530330115003,Block Group 3,G5030,S,452236,0,+47.5334850,-122.3783143,10757.660088,Blkgrp 0115003,10757.6600879862,4867741.06977916
510,53,033,011601,1,530330116011,Block Group 1,G5030,S,758882,0,+47.5262319,-122.3862719,13811.4096649,Blkgrp 0116011,13811.4096648531,8168399.12668084
511,53,033,011601,2,530330116012,Block Group 2,G5030,S,795656,184845,+47.5210429,-122.3890009,18465.5046246,Blkgrp 0116012,18465.504624595,10553868.8462241
512,53,033,011602,1,530330116021,Block Group 1,G5030,S,393069,0,+47.5376023,-122.3835877,8899.66899451,Blkgrp 0116021,8899.66899449108,4230879.53478521
513,53,033,011602,2,530330116022,Block Group 2,G5030,S,326579,0,+47.5319399,-122.3849883,8147.94513199,Blkgrp 0116022,8147.94513199812,3515188.56082447
514,53,033,011602,3,530330116023,Block Group 3,G5030,S,846177,786358,+47.5338344,-122.3952427,21078.5612784,Blkgrp 0116023,21078.5612783354,17572176.4168927
515,53,033,011700,1,530330117001,Block Group 1,G5030,S,548270,0,+47.5254197,-122.2789139,13690.7413949,Blkgrp 0117001,13690.7413948554,5901449.23241202
516,53,033,011700,2,530330117002,Block Group 2,G5030,S,1601771,0,+47.5195461,-122.2875523,24877.849926,Blkgrp 0117002,24877.8499260277,17241115.0540048
517,53,033,011700,3,530330117003,Block Group 3,G5030,S,508434,0,+47.5253471,-122.2846567,13990.0594601,Blkgrp 0117003,13990.0594600876,5472678.0616269
518,53,033,011700,4,530330117004,Block Group 4,G5030,S,857333,0,+47.5149002,-122.2755654,16326.4965964,Blkgrp 0117004,16326.496596433,9228186.02584031
519,53,033,011801,1,530330118011,Block Group 1,G5030,S,423079,630417,+47.5280883,-122.2612715,14509.4760003,Blkgrp 0118011,14509.4760003012,11339574.4686306
520,53,033,011801,2,530330118012,Block Group 2,G5030,S,286239,0,+47.5293773,-122.2742884,7743.87939417,Blkgrp 0118012,7743.87939416242,3080984.06138495
521,53,033,011801,3,530330118013,Block Group 3,G5030,S,451484,0,+47.5251625,-122.2710866,10450.2081567,Blkgrp 0118013,10450.208156722,4859674.70239629
522,53,033,011802,1,530330118021,Block Group 1,G5030,S,468858,0,+47.5161616,-122.2621514,10456.0638076,Blkgrp 0118021,10456.063807626,5046687.40218224
523,53,033,011802,2,530330118022,Block Group 2,G5030,S,331419,1037832,+47.5154414,-122.2532080,17141.7491871,Blkgrp 0118022,17141.7491870969,14738327.3811081
524,53,033,011802,3,530330118023,Block Group 3,G5030,S,339334,0,+47.5202903,-122.2687959,9348.19192751,Blkgrp 0118023,9348.19192752063,3652520.22509939
525,53,033,011901,1,530330119011,Block Group 1,G5030,S,728276,0,+47.5102391,-122.2656761,13672.4547559,Blkgrp 0119011,13672.4547559535,7839013.59374658
526,53,033,011901,2,530330119012,Block Group 2,G5030,S,426932,0,+47.5040612,-122.2638591,10156.762092,Blkgrp 0119012,10156.7620920719,4595425.92988086
527,53,033,011901,3,530330119013,Block Group 3,G5030,S,527166,0,+47.4985133,-122.2650197,10253.2092084,Blkgrp 0119013,10253.2092084658,5674333.56877915
528,53,033,011902,1,530330119021,Block Group 1,G5030,S,397371,0,+47.5101165,-122.2543667,9362.77274434,Blkgrp 0119021,9362.77274433394,4277253.5298651
529,53,033,011902,2,530330119022,Block Group 2,G5030,S,744909,1217487,+47.5119498,-122.2456959,29926.1795043,Blkgrp 0119022,29926.1795043596,21122893.3368035
530,53,033,011902,3,530330119023,Block Group 3,G5030,S,438406,0,+47.5053348,-122.2549329,10035.7549577,Blkgrp 0119023,10035.7549576917,4718928.77148737
531,53,033,012000,1,530330120001,Block Group 1,G5030,S,466104,0,+47.5141277,-122.3754368,10651.5104218,Blkgrp 0120001,10651.5104218161,5017034.87918378
532,53,033,012000,2,530330120002,Block Group 2,G5030,S,508713,0,+47.5100826,-122.3805420,13369.2885551,Blkgrp 0120002,13369.2885551453,5475699.33788155
533,53,033,012000,3,530330120003,Block Group 3,G5030,S,462231,0,+47.5147400,-122.3859059,9731.23875818,Blkgrp 0120003,9731.23875816023,4975393.97799614
534,53,033,012100,1,530330121001,Block Group 1,G5030,S,865376,1178570,+47.5082812,-122.3912792,28893.7213205,Blkgrp 0121001,28893.7213205128,22000697.0526987
535,53,033,012100,2,530330121002,Block Group 2,G5030,S,874576,202279,+47.5022795,-122.3781750,16577.9903316,Blkgrp 0121002,16577.9903315717,11591072.7528378
536,53,033,020100,1,530330201001,Block Group 1,G5030,S,407690,0,+47.7733155,-122.3799749,9626.97785176,Blkgrp 0201001,9626.97785174533,4387961.24319116
537,53,033,020100,2,530330201002,Block Group 2,G5030,S,861428,691541,+47.7690314,-122.3879995,20258.224513,Blkgrp 0201002,20258.2245129966,16714548.0616284
538,53,033,020100,3,530330201003,Block Group 3,G5030,S,496913,0,+47.7747681,-122.3874154,9990.15869903,Blkgrp 0201003,9990.15869904769,5348247.20093577
539,53,033,020200,1,530330202001,Block Group 1,G5030,S,599952,0,+47.7741203,-122.3563209,10170.7432098,Blkgrp 0202001,10170.7432097607,6457270.85609655
540,53,033,020200,2,530330202002,Block Group 2,G5030,S,580619,0,+47.7672518,-122.3571296,12459.894024,Blkgrp 0202002,12459.894024025,6249171.87223119
541,53,033,020200,3,530330202003,Block Group 3,G5030,S,690400,0,+47.7716537,-122.3721488,15603.3795191,Blkgrp 0202003,15603.3795190502,7430753.03017352
542,53,033,020200,4,530330202004,Block Group 4,G5030,S,720529,0,+47.7731946,-122.3658124,15409.5516186,Blkgrp 0202004,15409.5516186548,7755033.34265879
543,53,033,020301,1,530330203011,Block Group 1,G5030,S,650247,0,+47.7750632,-122.3447026,13209.2508346,Blkgrp 0203011,13209.2508345739,6998575.02234896
544,53,033,020301,2,530330203012,Block Group 2,G5030,S,612028,35402,+47.7736780,-122.3365695,13183.3525548,Blkgrp 0203012,13183.3525548034,6968231.33337776
545,53,033,020302,1,530330203021,Block Group 1,G5030,S,657101,0,+47.7661350,-122.3449660,12556.8642864,Blkgrp 0203021,12556.8642863821,7072383.36699428
546,53,033,020302,2,530330203022,Block Group 2,G5030,S,174223,10048,+47.7689986,-122.3417532,5970.52861201,Blkgrp 0203022,5970.52861200726,1983293.10780454
547,53,033,020302,3,530330203023,Block Group 3,G5030,S,463471,0,+47.7670321,-122.3335854,9339.79265653,Blkgrp 0203023,9339.79265656254,4988349.00480653
548,53,033,020401,1,530330204011,Block Group 1,G5030,S,563856,0,+47.7739857,-122.3142757,11674.5731116,Blkgrp 0204011,11674.573111652,6068749.96510713
549,53,033,020401,2,530330204012,Block Group 2,G5030,S,1076156,0,+47.7713789,-122.3250881,15245.6013594,Blkgrp 0204012,15245.6013594263,11582637.6896861
550,53,033,020401,3,530330204013,Block Group 3,G5030,S,673011,0,+47.7672740,-122.3150905,16018.3247879,Blkgrp 0204013,16018.324787904,7243563.30881395
551,53,033,020402,1,530330204021,Block Group 1,G5030,S,724415,0,+47.7739111,-122.2969259,11377.6513812,Blkgrp 0204021,11377.6513811804,7796854.30499853
552,53,033,020402,2,530330204022,Block Group 2,G5030,S,782268,0,+47.7659263,-122.3005235,17103.8760981,Blkgrp 0204022,17103.8760981398,8419515.90204367
553,53,033,020402,3,530330204023,Block Group 3,G5030,S,873883,0,+47.7672323,-122.2898689,15501.4774397,Blkgrp 0204023,15501.4774396473,9405579.69174075
554,53,033,020402,4,530330204024,Block Group 4,G5030,S,409023,0,+47.7733949,-122.3058684,8795.36954415,Blkgrp 0204024,8795.36954416626,4402313.2887145
555,53,033,020500,1,530330205001,Block Group 1,G5030,S,536156,0,+47.7625556,-122.3125156,14267.8784839,Blkgrp 0205001,14267.8784839119,5770662.73710986
556,53,033,020500,2,530330205002,Block Group 2,G5030,S,517664,0,+47.7562114,-122.3078972,11003.021109,Blkgrp 0205002,11003.021109083,5571620.30186731
557,53,033,020500,3,530330205003,Block Group 3,G5030,S,607422,0,+47.7507244,-122.3102699,12032.8193557,Blkgrp 0205003,12032.8193557045,6537698.11600093
558,53,033,020500,4,530330205004,Block Group 4,G5030,S,648740,0,+47.7540090,-122.3200488,13254.5073661,Blkgrp 0205004,13254.5073661501,6982365.73178726
559,53,033,020500,5,530330205005,Block Group 5,G5030,S,412059,0,+47.7597828,-122.3182905,10384.476723,Blkgrp 0205005,10384.4767230235,4434994.09046985
560,53,033,020600,1,530330206001,Block Group 1,G5030,S,432314,0,+47.7607311,-122.3301385,8782.3733797,Blkgrp 0206001,8782.37337971141,4652978.05721549
561,53,033,020600,2,530330206002,Block Group 2,G5030,S,489106,0,+47.7540845,-122.3265309,12638.2731941,Blkgrp 0206002,12638.273194062,5264254.10184669
562,53,033,020600,3,530330206003,Block Group 3,G5030,S,813920,0,+47.7532685,-122.3348114,12623.8982671,Blkgrp 0206003,12623.8982670887,8760224.40014558
563,53,033,020600,4,530330206004,Block Group 4,G5030,S,245488,0,+47.7605344,-122.3376568,6639.81429906,Blkgrp 0206004,6639.81429904552,2642188.2160092
564,53,033,020700,1,530330207001,Block Group 1,G5030,S,506906,0,+47.7542154,-122.3429992,10776.4898314,Blkgrp 0207001,10776.4898314406,5455827.91973987
565,53,033,020700,2,530330207002,Block Group 2,G5030,S,481273,0,+47.7602518,-122.3466665,10708.7562877,Blkgrp 0207002,10708.7562877141,5179929.49173423
566,53,033,020700,3,530330207003,Block Group 3,G5030,S,723011,0,+47.7548082,-122.3507908,15928.3835123,Blkgrp 0207003,15928.3835122858,7781747.25078935
567,53,033,020800,1,530330208001,Block Group 1,G5030,S,594200,0,+47.7608686,-122.3634514,13969.2133422,Blkgrp 0208001,13969.2133421683,6395384.31654466
568,53,033,020800,2,530330208002,Block Group 2,G5030,S,780672,0,+47.7562421,-122.3580647,13506.1506667,Blkgrp 0208002,13506.1506666216,8402388.52785719
569,53,033,020800,3,530330208003,Block Group 3,G5030,S,1924194,698711,+47.7528096,-122.3780361,29235.7339853,Blkgrp 0208003,29235.733985327,28230321.2785446
570,53,033,020900,1,530330209001,Block Group 1,G5030,S,572145,0,+47.7446477,-122.3501275,12207.8817288,Blkgrp 0209001,12207.8817288202,6158031.52109694
571,53,033,020900,2,530330209002,Block Group 2,G5030,S,599858,0,+47.7376342,-122.3504659,11666.6241521,Blkgrp 0209002,11666.6241520646,6456307.64267226
572,53,033,020900,3,530330209003,Block Group 3,G5030,S,3368881,636482,+47.7420884,-122.3711765,27856.7489766,Blkgrp 0209003,27856.7489766155,43110023.4280478
573,53,033,021000,1,530330210001,Block Group 1,G5030,S,527005,0,+47.7425722,-122.3261726,12341.0482179,Blkgrp 0210001,12341.0482178644,5672191.02678147
574,53,033,021000,2,530330210002,Block Group 2,G5030,S,620984,5753,+47.7369739,-122.3327672,10559.5388447,Blkgrp 0210002,10559.5388446481,6745639.09064863
575,53,033,021000,3,530330210003,Block Group 3,G5030,S,499920,0,+47.7377778,-122.3411956,9378.93530893,Blkgrp 0210003,9378.93530894122,5380674.96210573
576,53,033,021000,4,530330210004,Block Group 4,G5030,S,501258,0,+47.7450540,-122.3414177,9365.77755172,Blkgrp 0210004,9365.77755173927,5395060.72519162
577,53,033,021000,5,530330210005,Block Group 5,G5030,S,480102,0,+47.7451032,-122.3333277,9494.11801895,Blkgrp 0210005,9494.11801895659,5167355.69468285
578,53,033,021100,1,530330211001,Block Group 1,G5030,S,654090,0,+47.7448928,-122.3184198,10604.9009933,Blkgrp 0211001,10604.9009932555,7040037.35935898
579,53,033,021100,2,530330211002,Block Group 2,G5030,S,543083,0,+47.7378731,-122.3190401,10607.142309,Blkgrp 0211002,10607.1423089546,5845261.24237475
580,53,033,021100,3,530330211003,Block Group 3,G5030,S,1422545,0,+47.7407819,-122.3079911,17349.1274784,Blkgrp 0211003,17349.1274784137,15310958.4565401
581,53,033,021300,1,530330213001,Block Group 1,G5030,S,600272,1204136,+47.7423850,-122.2841760,20138.0969519,Blkgrp 0213001,20138.0969518995,19420984.6957721
582,53,033,021300,2,530330213002,Block Group 2,G5030,S,620409,0,+47.7375208,-122.2968419,10350.4466424,Blkgrp 0213002,10350.4466424161,6677512.84101759
583,53,033,021300,3,530330213003,Block Group 3,G5030,S,563329,0,+47.7430395,-122.2936029,13862.1849225,Blkgrp 0213003,13862.1849224837,6063169.05626804
584,53,033,021400,1,530330214001,Block Group 1,G5030,S,947509,265701,+47.7538939,-122.2815837,21652.2097168,Blkgrp 0214001,21652.2097167067,13057832.8006873
585,53,033,021400,2,530330214002,Block Group 2,G5030,S,1208289,0,+47.7498738,-122.2944317,22961.0159871,Blkgrp 0214002,22961.0159871253,13004866.9068205
586,53,033,021400,3,530330214003,Block Group 3,G5030,S,980544,0,+47.7584883,-122.2982449,22142.9539809,Blkgrp 0214003,22142.9539809704,10553583.1022215
587,53,033,021500,1,530330215001,Block Group 1,G5030,S,925507,49914,+47.7716565,-122.2836593,18229.9971256,Blkgrp 0215001,18229.9971255802,10498420.5688858
588,53,033,021500,2,530330215002,Block Group 2,G5030,S,920659,388503,+47.7583176,-122.2676331,18471.3660918,Blkgrp 0215002,18471.3660917354,14090486.4764994
589,53,033,021500,3,530330215003,Block Group 3,G5030,S,841754,0,+47.7615406,-122.2782799,18112.0749024,Blkgrp 0215003,18112.0749023814,9059785.37320799
590,53,033,021500,4,530330215004,Block Group 4,G5030,S,769692,0,+47.7703886,-122.2728579,13948.5578847,Blkgrp 0215004,13948.5578846733,8284145.93151101
591,53,033,021600,1,530330216001,Block Group 1,G5030,S,911041,0,+47.7737943,-122.2619309,16726.2146628,Blkgrp 0216001,16726.2146627616,9805513.48399987
592,53,033,021600,2,530330216002,Block Group 2,G5030,S,755151,163654,+47.7590743,-122.2559403,17002.6935554,Blkgrp 0216002,17002.693555345,9889098.38431119
593,53,033,021600,3,530330216003,Block Group 3,G5030,S,672143,0,+47.7686737,-122.2536062,12518.6431581,Blkgrp 0216003,12518.6431581502,7234276.99987977
594,53,033,021600,4,530330216004,Block Group 4,G5030,S,524988,0,+47.7662098,-122.2596766,12092.2171019,Blkgrp 0216004,12092.2171018722,5650434.17862609
595,53,033,021701,1,530330217011,Block Group 1,G5030,S,835085,0,+47.7687634,-122.2465903,15965.6999604,Blkgrp 0217011,15965.6999604334,8987978.85243529
596,53,033,021701,2,530330217012,Block Group 2,G5030,S,701027,0,+47.7722402,-122.2392760,14568.5965604,Blkgrp 0217012,14568.5965604236,7545094.31967875
597,53,033,021701,3,530330217013,Block Group 3,G5030,S,1037035,0,+47.7718151,-122.2291579,16805.4284341,Blkgrp 0217013,16805.4284340572,11161561.2291083
598,53,033,021702,1,530330217021,Block Group 1,G5030,S,1221961,0,+47.7546649,-122.2312256,25948.5043179,Blkgrp 0217021,25948.5043178776,13151988.6114573
599,53,033,021702,2,530330217022,Block Group 2,G5030,S,780550,0,+47.7612524,-122.2288421,12903.3368483,Blkgrp 0217022,12903.3368482927,8401040.40737858
600,53,033,021702,3,530330217023,Block Group 3,G5030,S,1046258,0,+47.7616062,-122.2395727,16157.5093262,Blkgrp 0217023,16157.5093261623,11260845.1496935
601,53,033,021802,1,530330218021,Block Group 1,G5030,S,1490295,0,+47.7717759,-122.1787906,19848.4365529,Blkgrp 0218021,19848.4365528807,16039981.5154134
602,53,033,021802,2,530330218022,Block Group 2,G5030,S,1566635,0,+47.7623300,-122.1776244,21743.753966,Blkgrp 0218022,21743.753966022,16861639.2574334
603,53,033,021802,3,530330218023,Block Group 3,G5030,S,914047,0,+47.7640111,-122.1638228,16294.3935264,Blkgrp 0218023,16294.3935264063,9837892.49514558
604,53,033,021802,4,530330218024,Block Group 4,G5030,S,921750,0,+47.7726577,-122.1628736,12951.3115327,Blkgrp 0218024,12951.311532776,9920738.15557017
605,53,033,021803,1,530330218031,Block Group 1,G5030,S,685780,0,+47.7715256,-122.2105949,13880.2958683,Blkgrp 0218031,13880.2958683362,7381038.05556048
606,53,033,021803,2,530330218032,Block Group 2,G5030,S,752420,0,+47.7619031,-122.2164662,12877.7945756,Blkgrp 0218032,12877.7945756293,8098271.31823608
607,53,033,021803,3,530330218033,Block Group 3,G5030,S,897066,0,+47.7555217,-122.2124811,18558.9371127,Blkgrp 0218033,18558.9371126533,9655145.27516531
608,53,033,021803,4,530330218034,Block Group 4,G5030,S,937860,0,+47.7698241,-122.2177415,14896.1026063,Blkgrp 0218034,14896.1026062783,10094144.9261214
609,53,033,021804,1,530330218041,Block Group 1,G5030,S,839045,0,+47.7730461,-122.1975390,14034.8610704,Blkgrp 0218041,14034.8610704279,9030587.83123531
610,53,033,021804,2,530330218042,Block Group 2,G5030,S,284825,0,+47.7633704,-122.1977897,10076.7583112,Blkgrp 0218042,10076.7583112033,3065577.20932517
611,53,033,021804,3,530330218043,Block Group 3,G5030,S,782410,0,+47.7675426,-122.2010753,14486.5244177,Blkgrp 0218043,14486.5244177205,8421058.72090626
612,53,033,021804,4,530330218044,Block Group 4,G5030,S,1194125,0,+47.7599634,-122.1919690,16667.5218176,Blkgrp 0218044,16667.5218175413,12852340.7259224
613,53,033,021903,1,530330219031,Block Group 1,G5030,S,1409330,10680,+47.7129521,-122.1738533,19195.6497218,Blkgrp 0219031,19195.6497218369,15283782.6122257
614,53,033,021903,2,530330219032,Block Group 2,G5030,S,569481,0,+47.7174278,-122.1800983,12327.0556026,Blkgrp 0219032,12327.0556026463,6129437.31300593
615,53,033,021903,3,530330219033,Block Group 3,G5030,S,688112,0,+47.7229326,-122.1829194,12610.1006577,Blkgrp 0219033,12610.1006576759,7406263.40824151
